x,y,token
31.051653,36.48756,sweet
25.551579,-31.65411,return
26.128105,-19.5524,goodness
27.782686,-10.881684,spirit
-52.609486,-23.217672,resolution
27.096249,-26.097567,pursue
-25.602968,-11.114189,refrain
-36.936584,-32.87104,unreasonable
26.172968,-10.06456,anger
-22.166243,-6.3862925,missing
-41.416996,-17.548971,former
-42.864376,-18.090204,income
-34.506542,31.816975,still
-48.301975,-22.930462,comparison
-55.306503,-5.3786798,Enscombe
26.002466,-25.903616,cease
-33.5017,17.000679,once
-46.475132,-29.366365,considered
-21.606226,-1.3842554,especially
-41.516323,-31.930603,Churchills
-20.359983,-16.295412,amazing
-30.40508,-35.1256,worst
-28.145832,-24.274776,bargain
-27.975517,-12.344752,poorer
42.125813,-8.031479,child
14.195322,17.36824,From
-43.832443,-17.862507,expense
-39.624355,-0.8873811,relieved
-42.00409,34.037228,boy
-38.18517,-7.309569,additional
-16.369665,-7.1190457,softening
-4.916837,17.348549,lingering
-53.133076,-14.487933,illness
-34.66993,-22.439806,reconciliation
56.31438,-8.854183,kindred
43.267376,12.343774,offered
17.086935,-18.524286,charge
-62.88469,-3.6321287,Frank
-26.728584,-10.076757,decease
-49.060654,-28.95075,scruples
-46.80421,-16.288364,reluctance
-39.674294,-29.892046,supposed
-33.267933,-29.623152,overcome
-23.120583,-1.766244,considerations
-39.914997,-18.554268,wealth
28.22685,-20.739893,seek
-44.882294,-28.407448,improve
-38.21942,-7.465871,complete
-38.965527,2.2163212,became
-42.79149,-24.097095,desirable
-49.91285,4.0477667,quitted
-27.48083,-17.447119,trade
31.863287,-15.9333105,established
-48.045483,-16.820524,favourable
-18.362455,41.15807,opening
-53.144527,-20.109352,concern
-50.529682,-10.150518,leisure
-36.51868,-15.107922,occupation
-39.962585,-18.581816,pleasures
53.97728,21.705761,eighteen
-42.36526,11.383447,realised
-33.041294,-16.714266,purchase
-44.548187,0.8871768,adjoining
-23.171238,-37.49252,longed
38.953773,-18.110134,according
-49.829773,-21.11057,wishes
-46.231495,-33.408504,friendly
-23.581028,-37.30743,begun
-46.822414,-20.266912,influence
-48.540108,-10.02609,schemes
15.466885,-8.015586,youth
20.64699,23.804562,shaken
-48.88877,-13.418876,determination
-24.820581,35.47982,settling
16.763592,7.5120053,sale
-29.721798,35.838978,forward
-33.171253,35.632164,steadily
9.728759,-0.37273562,objects
-42.984478,0.2777713,view
-34.91664,-26.143517,accomplished
24.387062,9.222489,bought
-34.813797,-24.089506,obtained
17.374418,-19.817879,beginning
-11.76072,15.191692,new
-47.652172,-19.133865,probability
-34.576904,-34.127,greater
-48.849392,-30.054356,unhappy
-48.109154,-8.348674,secured
68.19506,3.6298044,second
-43.18305,-33.232204,delightful
-45.634007,-19.658438,judging
-8.783306,-37.4411,truly
-25.780666,-18.525377,pleasantest
-47.36503,-25.064253,proof
23.455204,-28.49669,choose
38.184322,-9.430125,chosen
-48.054245,-25.44932,excite
-26.096842,-17.619623,choice
36.824997,-8.243509,heir
18.578882,-13.07032,adoption
8.559076,-19.647495,assume
-32.269054,-33.272144,unlikely
-50.435387,-17.016134,assistance
-47.727673,-18.336607,apprehension
-58.89651,-3.6981797,aunt
-1.3262534,-11.249908,capricious
-43.14524,-26.679598,governed
-41.422794,-22.167124,nature
-32.84676,-21.837677,caprice
26.75722,-3.702352,strong
-41.136772,-26.677141,affect
-36.381817,35.75032,saw
-30.199608,-34.42388,report
21.50622,13.159492,fine
-48.705276,-14.654901,sufficiently
-37.929115,-17.984875,belonging
-48.27266,-24.161224,merits
-48.440643,-20.910097,prospects
-23.461199,-3.2996018,common
-38.855705,-25.485638,lively
-47.682148,7.247516,curiosity
40.76,-12.884217,prevailed
-49.650505,-29.73471,compliment
-25.856798,-13.924392,achieved
48.75466,-24.476418,Now
-21.955473,-1.3882864,generally
-52.57555,-10.761838,proposed
-45.088844,-13.452328,proper
-30.84407,29.981089,voice
-62.44358,-3.5625448,Perry
22.929825,11.824074,drank
-62.343887,-3.038028,Bates
40.732437,-12.669216,strengthened
-29.237837,-28.998428,understood
56.731018,-25.724491,written
-52.796757,-24.307592,occasion
22.422384,-38.50872,For
-21.803629,-1.3866698,included
-27.641506,-41.115917,mention
-15.710917,-16.54826,letter
-41.315792,14.849705,heard
-17.432787,-37.617184,says
-15.8579445,-12.961507,course
-40.20953,-15.747454,formed
-45.655266,-31.842909,pleasing
-40.7496,-12.23434,irresistible
-31.191067,6.8238044,sense
-33.77072,-12.589091,addition
-43.363678,-21.099874,source
-40.896366,7.311473,expression
-45.43951,-30.263853,fortunate
-52.09779,-24.15002,regret
-45.998585,-14.587515,partial
38.637375,12.319286,separation
-11.34297,34.240665,cooled
-43.25685,-31.838684,ill
-41.65199,-30.944649,missed
-37.777756,-21.4498,losing
-24.869581,-16.34377,ennui
27.29331,-3.694223,feeble
-54.82657,18.03135,girls
-28.116602,26.777876,energy
-51.133324,-22.27227,difficulties
-32.515053,-4.355379,privations
-39.149582,-34.9564,convenient
7.302509,26.975193,solitary
18.285496,7.571847,female
-50.986874,-22.412968,circumstances
-34.991222,8.154326,approaching
12.098193,-14.365392,season
-47.604336,-0.8374617,spending
3.138939,25.824924,evenings
-52.71564,-5.8717155,week
-27.369543,-25.548563,altogether
-11.187064,-14.413674,hours
-45.57273,16.47251,moments
-50.101395,-18.601269,enjoyment
-47.78865,-13.469787,apparent
40.56727,-6.9470854,taken
-53.797024,-21.822279,surprize
-6.103197,52.43497,centre
-52.64534,-11.981489,attended
-50.09476,-13.962601,giving
-22.629568,-44.34831,stay
-51.90583,-16.2562,recovering
-32.079712,-20.841618,likelihood
18.85783,-9.8019,ceasing
-11.203694,-14.43196,weeks
-57.997593,-3.6631818,compliments
-38.79326,-42.275497,neighbours
-30.224207,-29.898304,sorrowful
21.968332,13.388713,cake
38.65009,16.207207,eat
-9.39509,16.699696,stomach
-25.11947,-1.9974569,different
-10.228951,-10.111295,unwholesome
-44.498444,-13.979739,regarded
-41.59423,-31.040249,unfit
-47.39728,10.213929,earnestly
-29.359245,-32.214085,tried
-35.60168,-28.486845,dissuade
10.435897,-15.017825,vain
-39.958294,-36.873173,prevent
-10.912016,-16.095612,eating
-30.651676,-31.352745,pains
-30.96945,13.718706,consulting
-14.237283,-18.771757,apothecary
-46.241398,-33.846645,gentlemanlike
-42.649918,-18.081736,comforts
-45.129086,-13.446081,applied
-48.725456,-26.291393,acknowledge
28.564684,-1.1631869,against
-37.623123,-12.804108,bias
-51.663574,-27.744427,inclination
-15.700116,-27.470228,disagree
-59.66587,-16.047754,perhaps
-23.115545,-40.344803,unless
-20.533558,-5.968992,moderately
-35.133877,-22.318289,confirmation
-17.629654,5.548272,newly
-23.22061,50.139954,pair
38.156403,12.27611,eaten
-36.162334,3.4765675,benevolent
-47.71137,-13.552641,nerves
-2.421675,5.6427646,strange
-22.901405,-25.02524,rumour
-9.631766,15.344615,slice
-5.150662,-56.630558,III
-44.463005,-15.766193,united
14.811153,-21.271559,causes
-48.288986,-9.503951,residence
40.292896,32.74159,measure
71.80674,-7.973063,families
-29.501925,10.998051,horror
-44.27807,-17.41544,parties
-46.541214,-22.057718,terms
-5.348553,-7.7886696,Fortunately
-14.062481,-0.85110795,including
-51.907032,-1.2691525,parish
-54.8418,-4.657213,Donwell
-53.7824,-0.91107476,Abbey
-22.773762,37.405087,seat
-34.99452,-9.21975,comprehended
-15.877979,-1.1810879,unfrequently
-54.81701,-20.05508,persuasion
-46.01178,-27.806791,preferred
-39.145023,-29.08294,fancied
-40.65137,-28.71796,unequal
-50.292694,-2.4811304,company
-55.137398,-25.574791,scarcely
-51.075768,-1.849409,card
-26.059427,36.994328,standing
-23.484518,-24.107815,Westons
-37.510338,-34.5435,liking
-28.26344,-18.162617,privilege
-44.560276,2.0224745,vacant
-11.177802,30.987524,blank
-50.92719,-1.8681427,drawing
-32.262188,41.130684,room
-14.441431,16.615255,lovely
-8.167362,37.052643,thrown
16.349642,13.036418,After
37.633896,7.328006,set
-62.09662,-3.034394,Goddard
-55.619648,-1.1014853,ladies
-52.047756,-12.345814,invitation
57.689453,0.4550408,fetched
40.860573,-6.873219,carried
-44.209797,-8.435894,hardship
23.856424,-41.549862,Had
-27.423883,-12.666692,grievance
35.311756,-6.0641103,widow
-48.034275,-25.510452,respect
-20.928381,-1.4083823,harmless
26.401596,22.18666,under
-22.500265,-5.071457,untoward
-42.856598,-22.478981,enjoyed
-30.72374,5.921133,uncommon
-47.946594,-23.065378,degree
-34.318497,-8.93183,popularity
22.656912,-9.890953,neither
-26.237976,37.063156,stood
-44.890625,-10.485912,public
-49.546204,-26.03763,favour
-46.47302,-23.128944,superiority
41.997505,10.839497,atonement
-22.329777,-27.084455,frighten
29.829489,-22.752115,hate
-35.90811,-9.213578,outward
-11.975818,-9.174001,boasted
-27.411633,-5.678574,beauty
-45.353283,-22.950743,distinction
-14.8609915,40.10277,middle
9.841648,15.224214,failing
-41.539402,-29.773375,possible
51.401745,-11.328696,named
15.825154,16.761694,universal
-31.533922,-25.536259,contented
-49.29962,-7.331854,worked
20.382294,-17.267271,wonders
-26.99506,2.5145988,surrounded
-56.27217,-16.9395,simplicity
-54.682583,-18.07105,cheerfulness
-56.204735,-20.24308,grateful
-46.154938,-26.814556,recommendation
35.403854,-37.521973,mine
-43.496056,-21.13352,felicity
-32.396374,-19.826006,talker
-51.428112,-18.918947,suited
-24.894476,-1.5161346,trivial
-35.46065,-17.37501,communications
-4.632324,-0.9263215,gossip
-13.611437,8.130131,School
-42.79004,-17.586458,establishment
-44.8066,-25.897095,professed
-32.135532,1.4543293,sentences
19.755728,-0.45303598,refined
-41.490135,-24.599487,liberal
-47.358692,-34.575108,elegant
-34.22945,-18.228012,morality
-48.090828,-21.113783,principles
7.1607156,1.7881426,systems
6.30756,52.94584,enormous
-19.371572,48.524498,screwed
26.339363,-14.383546,vanity
-45.761597,-34.69266,honest
-18.39423,22.170168,fashioned
-35.39573,11.701976,school
-43.89013,-30.155415,reasonable
-23.804878,8.647045,quantity
-36.591236,-11.275721,accomplishments
24.430805,9.189071,sold
25.009283,8.207816,price
48.191154,-7.9263406,sent
-28.486689,-10.933441,scramble
42.188156,0.7032726,themselves
11.755591,20.278934,high
1.3061042,-0.8896711,repute
55.264256,-3.0031667,reckoned
-34.286755,5.911312,healthy
-6.826791,7.9167404,spot
17.312468,34.059647,ample
-23.096254,33.039726,garden
46.958233,-7.212931,gave
-8.7209835,-24.33469,plenty
-25.102093,-18.550106,wholesome
36.23866,16.09748,food
21.31897,2.280079,run
16.117985,52.509754,summer
16.061195,52.477047,winter
-18.265526,22.480614,dressed
-22.997595,-32.509686,wonder
6.9061284,25.406088,train
-51.57111,-2.4468968,couple
43.424305,-16.206757,church
48.371933,4.2915163,plain
-15.22407,7.842105,entitled
-36.747807,0.52643234,occasional
-16.958643,-17.852919,holiday
-45.832985,-15.043726,formerly
-47.52889,-17.959326,owed
-56.633026,-23.132395,particular
-18.343016,21.988089,neat
-32.3119,41.069477,parlour
-1.4379919,52.14271,hung
-6.4749126,56.303776,round
-22.955528,-31.739542,fancy
-15.893128,-25.171247,whenever
-33.697285,-37.09122,win
-32.399952,-8.101619,fireside
12.675258,0.7913896,These
-46.222492,-8.358642,frequently
-46.933334,-4.872268,collect
29.566921,-17.799583,sake
-46.644684,-29.87792,concerned
-30.687065,-19.692709,remedy
-44.189957,-36.782475,delighted
-43.90686,-36.748775,pleased
-26.360882,-21.932335,contriving
-25.805933,-26.090038,quiet
47.10816,14.270406,women
-17.128008,-20.436878,fearfully
-40.211586,-29.604958,anticipated
20.814383,-33.757095,As
-35.935684,35.023983,looking
-13.222657,46.328217,close
-18.422762,-24.002583,note
-43.808544,7.1405344,respectful
-62.98036,-4.585237,Smith
-31.501787,-43.989033,request
54.643253,21.100582,seventeen
19.362461,-11.470114,sight
-50.696587,-22.123705,interest
33.159866,-21.126322,gracious
-3.9660113,-11.074933,dreaded
13.958831,8.842612,fair
-14.849913,-3.670324,mansion
-63.04223,-6.4519806,Harriet
-17.689375,-21.318024,Somebody
-32.647842,11.52812,several
-50.66212,-7.434597,lately
26.405422,4.6543045,raised
-34.797523,-18.395864,condition
-14.568554,-19.719398,scholar
-51.400536,-0.159099,boarder
-54.14759,-10.635341,history
-0.8751614,30.26186,visible
-45.30929,-15.352835,acquired
52.843426,6.5889926,country
-27.54446,-33.522785,happened
-46.34827,-29.907349,admired
-6.9482894,19.803108,plump
14.660471,31.670773,bloom
1.1010858,57.15846,blue
-21.770243,41.579426,eyes
22.525818,26.894281,light
-0.4905457,57.885746,hair
-45.976162,2.7037942,regular
-35.59714,6.8789873,features
-41.823025,-12.799614,sweetness
-5.2573113,-2.4694626,end
-37.11445,-31.363188,person
-51.063824,-33.286602,determined
2.1792302,-43.707977,continue
-27.741161,47.28952,struck
-47.208183,-34.65962,remarkably
-51.876736,-18.520662,engaging
-34.094803,5.763784,shy
-38.45429,-37.470142,unwilling
-25.916965,29.844017,pushing
-34.831154,-30.271479,shewing
-53.51093,-19.595469,becoming
-40.946934,-12.006176,deference
-49.027332,-13.1908,seeming
-49.78454,10.353577,pleasantly
-50.5389,-29.901869,admitted
-35.977383,-3.4474928,impressed
-43.910416,-11.665772,appearance
-44.896473,-24.19587,superior
-44.12057,-23.382908,style
-26.534056,-41.426956,deserve
-51.497284,-25.560993,encouragement
13.623838,4.3520193,Those
17.879728,29.773783,soft
-28.815346,-6.100876,graces
29.297699,14.325105,wasted
-44.379166,-23.583952,inferior
-44.559063,-25.750767,unworthy
-44.244804,12.489103,parted
-62.371307,-3.7232969,Martin
1.7984523,25.170683,farm
-41.948494,-5.0913644,residing
-8.330218,29.618055,coarse
25.095617,-17.71471,knowledge
-46.520893,-23.22861,elegance
-25.185724,-22.805433,_She_
-54.78008,-10.135851,notice
-25.422127,-33.57779,bad
-43.811043,-28.648048,introduce
-5.4414377,28.272047,form
-48.262226,-21.39098,opinions
-55.923737,-24.737713,interesting
-41.4157,4.509178,busy
-39.331898,-0.43063095,admiring
-22.560713,-34.10621,talking
-44.06637,10.356778,listening
-45.98707,2.4834244,forming
-10.419671,47.959812,flew
-38.19147,4.8595614,unusual
-56.718445,3.2351687,supper
-22.261042,39.387573,closed
9.726978,-8.7684965,watch
-19.703537,-24.6267,ready
22.098106,6.169033,moved
-28.967493,44.256824,forwards
-42.06286,-10.844237,alacrity
-37.610325,-3.830462,impulse
-42.985115,-26.626814,indifferent
-46.12391,-25.548933,credit
-43.92195,7.121737,attentively
-27.248613,-15.325524,honours
36.092827,21.204058,meal
-44.652527,-28.644993,recommend
-36.46196,-16.355568,urgency
-35.1405,12.25149,guests
1.1728208,-18.496489,Upon
-36.389675,-19.52139,occasions
-51.30159,-21.418991,feelings
39.075447,-8.067503,warfare
35.065266,22.823496,cloth
42.034584,-2.6094215,laid
-13.119611,-2.1373596,fashion
-52.760464,-19.8087,conviction
-43.247486,-19.581587,hospitality
-47.496353,-10.213718,welcomed
-51.320873,-11.175517,visitors
-32.625633,-30.973104,grieve
9.659478,-19.13427,Such
-31.271057,19.562412,basin
4.2147303,49.07521,thin
-24.744848,-19.358437,gruel
-44.74878,-28.380121,thorough
-51.449642,-20.377266,approbation
-7.2352533,-9.347323,constrain
-7.0937443,37.729412,clearing
-32.554916,-37.331486,propose
-5.653935,-0.6533139,venturing
-10.696385,16.287153,eggs
-39.277435,39.657524,An
19.782442,14.38767,egg
18.41415,-5.3362327,boiled
-21.02719,-31.579046,understands
-8.115656,50.42699,boiling
-26.014208,-41.687763,hurt
-31.73562,18.914568,bit
-26.47809,-34.65518,_very_
27.433273,37.54771,apple
-38.874413,26.242146,tarts
-23.423218,-42.256645,advise
-23.012194,50.52892,glass
37.80059,16.65976,wine
0.12609813,41.7603,tumbler
34.13887,12.861859,water
-47.934334,-16.859087,satisfactory
-47.473095,-3.9808552,sending
-48.84937,-21.162336,intentions
-48.43401,-17.159277,introduction
-37.65821,5.1688523,panic
21.49753,-27.206686,humble
-48.664963,-29.946587,gratified
-44.602306,-26.227932,treated
-51.1619,-7.858687,actually
-4.6847243,-56.52132,IV
-2.8497412,-35.616913,Quick
-55.5738,-24.689356,decided
-55.63555,-10.958334,inviting
-45.23849,-27.120813,encouraging
-27.365185,-33.566105,telling
-35.452667,-26.086975,foreseen
16.458578,13.249265,In
-37.982407,-0.75379616,shrubbery
55.04236,-2.9580994,divisions
29.344381,21.721828,ground
-28.223515,-12.884926,sufficed
16.991953,36.891125,varied
-39.78978,-19.17454,exercise
-37.03885,-14.657047,confined
-50.543076,-31.806723,ventured
-42.95816,-4.1098566,summon
-43.498085,-24.204395,valuable
-30.398739,-10.615957,privileges
-40.240837,-25.259415,approved
-34.505436,-25.322052,confirmed
-39.17744,-21.223463,designs
-51.725967,-18.904682,totally
16.873632,-31.286955,free
-41.426323,-22.059843,conceit
-34.705227,-30.798748,desiring
-36.891186,-24.415457,guided
-48.72084,-22.85464,attachment
39.81592,-14.292455,shewed
-24.783882,-18.641031,taste
28.6833,-19.131903,strength
-50.526344,-31.73125,expected
-47.970795,-29.750967,convinced
14.9949045,12.784312,Two
-1.1406075,-46.173763,granted
-44.205845,-22.146582,sentiment
-41.763424,0.75566465,distinct
-44.69754,-24.02524,independent
-43.89233,-20.784002,object
-29.45373,-9.543179,basis
-48.366123,-25.902325,esteem
-48.317326,-5.5928564,attempts
-39.557255,-9.581473,usefulness
11.276499,-15.949743,parents
-48.364017,9.304995,questions
-41.868,-30.952168,_she_
-45.2022,-7.683799,discovered
26.197136,-18.2906,truth
-47.649597,-13.900682,penetration
-28.890108,-29.762981,chose
-50.0004,-4.5986767,farther
18.902834,-15.259067,teachers
-51.626457,-13.966727,affairs
-45.10126,-20.852552,naturally
-48.06081,-11.036978,Martins
-53.236267,-0.08094552,Mill
-53.15551,0.15023778,Farm
-11.205644,-14.436539,months
-29.8363,-39.73634,describe
-36.586132,-29.08643,encouraged
-54.296032,-12.929516,amused
-44.200138,-12.812209,picture
9.659904,-0.21335481,beings
-40.36961,-17.529352,enjoying
8.970439,13.47095,youthful
-43.257084,-2.3137004,exultation
41.41164,32.686016,upper
42.5772,-8.125771,maid
-6.5238547,15.925849,cows
-10.711018,16.202726,cow
51.38943,-11.819973,called
-48.738632,-29.4845,_her_
38.59815,16.26317,drink
-39.906292,10.285072,:--
-12.710936,-15.059142,dozen
-22.676846,-34.011772,thinking
-51.908577,-22.259054,immediate
29.265863,-19.831253,cause
-24.966427,-42.777973,wrong
-47.12405,-21.06217,fancying
-43.19924,3.7738185,appeared
-15.713125,-2.5713317,narrative
-31.942265,8.3690405,case
-0.49992552,-15.820734,sink
9.689706,3.3327165,forever
-27.07398,-32.948475,notion
47.370655,16.280367,number
-24.05338,-29.662252,meaning
-33.479954,10.364611,led
-44.336536,8.307035,evidently
-47.465458,-27.617352,dislike
-45.445744,-18.451824,share
11.9700985,33.530247,walks
-8.109865,-22.72402,merry
4.903846,1.3009301,games
59.00521,4.0455904,dwelt
-44.183865,-35.347393,obliging
-14.484786,-13.983002,order
31.149652,-7.1573954,shepherd
-18.10769,-24.192598,purpose
17.47111,9.753967,sing
13.891161,28.57768,singing
45.794327,18.978708,flock
18.842957,-35.571205,bid
36.79406,20.217382,wool
-46.35039,12.01285,spoke
-31.581388,-27.167107,blush
4.8266277,-19.011156,",)"
26.55072,-30.344015,send
-11.274258,-42.65182,goose
19.294538,13.829874,finest
-40.65422,22.905252,Sunday
-47.220875,13.913809,asked
-26.732128,-35.21144,Nash
-12.928682,10.273515,Prince
16.549915,-22.471722,sup
-52.601273,-27.809053,information
-14.595936,53.2355,line
-12.215305,-41.30869,does
